Dataset,Target,Condition,Run,Model,RMSE,PICP80_%,n_windows
anomaly_free,Current,CBM 100,7,TimesFM-2.5,0.5102107761545345,81.66666666666667,73
anomaly_free,Current,CBM 100,7,TiRex,0.5115156460816185,81.25570776255707,73
anomaly_free,Current,CBM 100,8,Chronos-2,0.5091875602553381,79.58904109589041,73
anomaly_free,Current,CBM 100,8,TimesFM-2.5,0.5097616688487888,81.23287671232877,73
anomaly_free,Current,CBM 100,8,TiRex,0.5117421597098806,81.16438356164383,73
anomaly_free,Current,CBM 100,9,Chronos-2,0.5094937616431793,79.47488584474885,73
anomaly_free,Current,CBM 100,9,TimesFM-2.5,0.5103883893837609,81.14155251141553,73
anomaly_free,Current,CBM 100,9,TiRex,0.511609760688167,81.25570776255707,73
anomaly_free,Current,CBM 200,0,Chronos-2,0.5119606805875652,79.06392694063928,73
anomaly_free,Current,CBM 200,0,TimesFM-2.5,0.5115902220318277,79.22374429223744,73
anomaly_free,Current,CBM 200,0,TiRex,0.5105860074253175,81.00456621004565,73
anomaly_free,Current,CBM 200,1,Chronos-2,0.5103468377053734,79.65753424657535,73
anomaly_free,Current,CBM 200,1,TimesFM-2.5,0.5130694189764639,80.75342465753424,73
anomaly_free,Current,CBM 200,1,TiRex,0.5104213639972893,81.7351598173516,73
anomaly_free,Current,CBM 200,2,Chronos-2,0.508474537990048,79.52054794520548,73
anomaly_free,Current,CBM 200,2,TimesFM-2.5,0.5157652815321564,79.77168949771689,73
anomaly_free,Current,CBM 200,2,TiRex,0.5099543574443046,81.59817351598173,73
anomaly_free,Current,CBM 200,3,Chronos-2,0.5106490942477921,79.29223744292237,73
anomaly_free,Current,CBM 200,3,TimesFM-2.5,0.5077403124318627,80.09132420091323,73
anomaly_free,Current,CBM 200,3,TiRex,0.5099056143707371,81.39269406392694,73
anomaly_free,Current,CBM 200,4,Chronos-2,0.5132337662102816,78.81278538812785,73
anomaly_free,Current,CBM 200,4,TimesFM-2.5,0.5156822296855114,79.08675799086758,73
anomaly_free,Current,CBM 200,4,TiRex,0.5124596542401324,81.11872146118722,73
anomaly_free,Current,CBM 200,5,Chronos-2,0.5095717858002373,80.04566210045661,73
anomaly_free,Current,CBM 200,5,TimesFM-2.5,0.5123554101376598,80.73059360730593,73
anomaly_free,Current,CBM 200,5,TiRex,0.5088584374632795,81.59817351598173,73
anomaly_free,Current,CBM 200,6,Chronos-2,0.5092302571026232,79.65753424657535,73
anomaly_free,Current,CBM 200,6,TimesFM-2.5,0.5130667100712812,80.36529680365297,73
anomaly_free,Current,CBM 200,6,TiRex,0.5107749834178605,81.34703196347031,73
anomaly_free,Current,CBM 200,7,Chronos-2,0.5112554769527726,79.49771689497716,73
anomaly_free,Current,CBM 200,7,TimesFM-2.5,0.5107614833033443,80.75342465753424,73
anomaly_free,Current,CBM 200,7,TiRex,0.5101437498440867,81.71232876712328,73
anomaly_free,Current,CBM 200,8,Chronos-2,0.5116948310131194,79.17808219178082,73
anomaly_free,Current,CBM 200,8,TimesFM-2.5,0.5100718793523279,80.98173515981735,73
anomaly_free,Current,CBM 200,8,TiRex,0.5105287526535731,81.46118721461187,73
anomaly_free,Current,CBM 200,9,Chronos-2,0.5109709570783545,79.337899543379,73
anomaly_free,Current,CBM 200,9,TimesFM-2.5,0.512298173606494,80.59360730593608,73
anomaly_free,Current,CBM 200,9,TiRex,0.5112272124020446,81.5068493150685,73
anomaly_free,Current,CBM 400,0,Chronos-2,0.5165836351651268,79.49771689497716,73
anomaly_free,Current,CBM 400,0,TimesFM-2.5,0.5163325468163079,79.95433789954338,73
anomaly_free,Current,CBM 400,0,TiRex,0.510975896655552,81.36986301369863,73
anomaly_free,Current,CBM 400,1,Chronos-2,0.5222914784059027,78.51598173515981,73
anomaly_free,Current,CBM 400,1,TimesFM-2.5,0.5269974656195271,78.60730593607306,73
anomaly_free,Current,CBM 400,1,TiRex,0.5122291845925917,80.06849315068493,73
anomaly_free,Current,CBM 400,2,Chronos-2,0.5171616410736036,78.9041095890411,73
anomaly_free,Current,CBM 400,2,TimesFM-2.5,0.5167866637203156,78.83561643835615,73
anomaly_free,Current,CBM 400,2,TiRex,0.5115799559612161,80.82191780821918,73
anomaly_free,Current,CBM 400,3,Chronos-2,0.5159503670699521,79.58904109589041,73
anomaly_free,Current,CBM 400,3,TimesFM-2.5,0.5161268092198804,77.94520547945206,73
anomaly_free,Current,CBM 400,3,TiRex,0.5094154877932879,80.95890410958904,73
anomaly_free,Current,CBM 400,4,Chronos-2,0.5158003332627643,79.70319634703196,73
anomaly_free,Current,CBM 400,4,TimesFM-2.5,0.5148489123730442,81.34703196347031,73
anomaly_free,Current,CBM 400,4,TiRex,0.5101648185797545,81.25570776255707,73
anomaly_free,Current,CBM 400,5,Chronos-2,0.5164514400963189,79.337899543379,73
anomaly_free,Current,CBM 400,5,TimesFM-2.5,0.5146885208145957,81.00456621004565,73
anomaly_free,Current,CBM 400,5,TiRex,0.5109312215029008,81.43835616438356,73
anomaly_free,Current,CBM 400,6,Chronos-2,0.5106167878247568,79.72602739726027,73
anomaly_free,Current,CBM 400,6,TimesFM-2.5,0.5152939868216977,79.93150684931507,73
anomaly_free,Current,CBM 400,6,TiRex,0.5070789736991629,81.46118721461187,73
anomaly_free,Current,CBM 400,7,Chronos-2,0.515583087611064,79.06392694063928,73
anomaly_free,Current,CBM 400,7,TimesFM-2.5,0.5159824174587336,80.13698630136986,73
anomaly_free,Current,CBM 400,7,TiRex,0.5093004230824255,80.47945205479452,73
anomaly_free,Current,CBM 400,8,Chronos-2,0.5182847091335459,79.15525114155251,73
anomaly_free,Current,CBM 400,8,TimesFM-2.5,0.5156984768231834,80.31963470319636,73
anomaly_free,Current,CBM 400,8,TiRex,0.5100555074516294,80.38812785388127,73
anomaly_free,Current,CBM 400,9,Chronos-2,0.5151999522379037,79.7945205479452,73
anomaly_free,Current,CBM 400,9,TimesFM-2.5,0.5146576437414849,81.14155251141553,73
anomaly_free,Current,CBM 400,9,TiRex,0.5109783447956957,81.18721461187215,73
anomaly_free,Current,PAI +2σ at 1%,0,Chronos-2,0.5085721414154956,80.20547945205479,73
anomaly_free,Current,PAI +2σ at 1%,0,TimesFM-2.5,0.5055126707292252,82.03196347031964,73
anomaly_free,Current,PAI +2σ at 1%,0,TiRex,0.5099980724191386,82.12328767123289,73
anomaly_free,Current,PAI +2σ at 1%,1,Chronos-2,0.508234154338601,80.15981735159818,73
anomaly_free,Current,PAI +2σ at 1%,1,TimesFM-2.5,0.5052684150290199,81.84931506849315,73
anomaly_free,Current,PAI +2σ at 1%,1,TiRex,0.5109114575546805,82.3972602739726,73
anomaly_free,Current,PAI +2σ at 1%,2,Chronos-2,0.5083876232423058,80.13698630136986,73
anomaly_free,Current,PAI +2σ at 1%,2,TimesFM-2.5,0.5056046658890861,82.00913242009132,73
anomaly_free,Current,PAI +2σ at 1%,2,TiRex,0.5104045409007403,82.55707762557077,73
anomaly_free,Current,PAI +2σ at 1%,3,Chronos-2,0.5083415002197486,80.52511415525115,73
anomaly_free,Current,PAI +2σ at 1%,3,TimesFM-2.5,0.506327918564934,82.23744292237443,73
anomaly_free,Current,PAI +2σ at 1%,3,TiRex,0.5117023813443019,82.96803652968036,73
anomaly_free,Current,PAI +2σ at 1%,4,Chronos-2,0.5088184516736961,79.88584474885845,73
anomaly_free,Current,PAI +2σ at 1%,4,TimesFM-2.5,0.5062809372952053,81.82648401826485,73
anomaly_free,Current,PAI +2σ at 1%,4,TiRex,0.5109320774337229,82.69406392694064,73
anomaly_free,Current,PAI +2σ at 1%,5,Chronos-2,0.5091853363184385,80.29680365296804,73
anomaly_free,Current,PAI +2σ at 1%,5,TimesFM-2.5,0.5074162539823369,81.7351598173516,73
anomaly_free,Current,PAI +2σ at 1%,5,TiRex,0.5109354413717411,82.3744292237443,73
anomaly_free,Current,PAI +2σ at 1%,6,Chronos-2,0.5081367649781581,80.09132420091323,73
anomaly_free,Current,PAI +2σ at 1%,6,TimesFM-2.5,0.5059565108803402,81.87214611872146,73
anomaly_free,Current,PAI +2σ at 1%,6,TiRex,0.5108729995555368,82.48858447488584,73
anomaly_free,Current,PAI +2σ at 1%,7,Chronos-2,0.5088111606185625,80.22831050228311,73
anomaly_free,Current,PAI +2σ at 1%,7,TimesFM-2.5,0.5054634258990857,82.00913242009132,73
anomaly_free,Current,PAI +2σ at 1%,7,TiRex,0.5101022845820454,82.44292237442923,73
anomaly_free,Current,PAI +2σ at 1%,8,Chronos-2,0.5085664292122951,79.74885844748857,73
anomaly_free,Current,PAI +2σ at 1%,8,TimesFM-2.5,0.5067226573894392,81.80365296803653,73
anomaly_free,Current,PAI +2σ at 1%,8,TiRex,0.5103775143006654,82.26027397260273,73
anomaly_free,Current,PAI +2σ at 1%,9,Chronos-2,0.5077538220611945,80.41095890410959,73
anomaly_free,Current,PAI +2σ at 1%,9,TimesFM-2.5,0.5058863896425431,82.03196347031964,73
anomaly_free,Current,PAI +2σ at 1%,9,TiRex,0.5106430830543721,82.48858447488584,73
anomaly_free,Current,PAI +3σ at 1%,0,Chronos-2,0.5081638396078234,80.54794520547945,73
anomaly_free,Current,PAI +3σ at 1%,0,TimesFM-2.5,0.5058386781658676,81.94063926940639,73
anomaly_free,Current,PAI +3σ at 1%,0,TiRex,0.509670670246213,82.6027397260274,73
anomaly_free,Current,PAI +3σ at 1%,1,Chronos-2,0.5087765464453124,80.68493150684931,73
anomaly_free,Current,PAI +3σ at 1%,1,TimesFM-2.5,0.5062692903385848,82.32876712328768,73
anomaly_free,Current,PAI +3σ at 1%,1,TiRex,0.5107409182851638,82.99086757990868,73
anomaly_free,Current,PAI +3σ at 1%,2,Chronos-2,0.5100168430669435,80.50228310502283,73
anomaly_free,Current,PAI +3σ at 1%,2,TimesFM-2.5,0.5050145275312272,82.53424657534246,73
anomaly_free,Current,PAI +3σ at 1%,2,TiRex,0.5098641661893991,83.17351598173516,73
anomaly_free,Current,PAI +3σ at 1%,3,Chronos-2,0.5092956017891218,80.54794520547945,73
anomaly_free,Current,PAI +3σ at 1%,3,TimesFM-2.5,0.5056367213259195,81.7579908675799,73
anomaly_free,Current,PAI +3σ at 1%,3,TiRex,0.5103726914830256,82.78538812785388,73
anomaly_free,Current,PAI +3σ at 1%,4,Chronos-2,0.5089819299425792,80.59360730593608,73
anomaly_free,Current,PAI +3σ at 1%,4,TimesFM-2.5,0.5059297400039692,81.7579908675799,73
anomaly_free,Current,PAI +3σ at 1%,4,TiRex,0.5095391802889875,82.71689497716895,73
anomaly_free,Current,PAI +3σ at 1%,5,Chronos-2,0.5094316120245197,80.95890410958904,73
anomaly_free,Current,PAI +3σ at 1%,5,TimesFM-2.5,0.5053045209331439,82.21461187214612,73
anomaly_free,Current,PAI +3σ at 1%,5,TiRex,0.5101263539335117,83.10502283105022,73
anomaly_free,Current,PAI +3σ at 1%,6,Chronos-2,0.5099701520501082,80.31963470319636,73
anomaly_free,Current,PAI +3σ at 1%,6,TimesFM-2.5,0.5045139382004193,81.64383561643835,73
anomaly_free,Current,PAI +3σ at 1%,6,TiRex,0.5096806170691451,82.92237442922374,73
anomaly_free,Current,PAI +3σ at 1%,7,Chronos-2,0.5092124460565666,80.4337899543379,73
anomaly_free,Current,PAI +3σ at 1%,7,TimesFM-2.5,0.5067817644236138,81.7351598173516,73
anomaly_free,Current,PAI +3σ at 1%,7,TiRex,0.5101240018238056,82.78538812785388,73
anomaly_free,Current,PAI +3σ at 1%,8,Chronos-2,0.5103632705787314,80.82191780821918,73
anomaly_free,Current,PAI +3σ at 1%,8,TimesFM-2.5,0.5062206224793551,81.87214611872146,73
anomaly_free,Current,PAI +3σ at 1%,8,TiRex,0.5106649022927771,83.08219178082192,73
anomaly_free,Current,PAI +3σ at 1%,9,Chronos-2,0.5098723832747507,80.6164383561644,73
anomaly_free,Current,PAI +3σ at 1%,9,TimesFM-2.5,0.5060597328303333,81.66666666666667,73
anomaly_free,Current,PAI +3σ at 1%,9,TiRex,0.5116092081797232,83.2420091324201,73
anomaly_free,Current,PAI +5σ at 1%,0,Chronos-2,0.5107490158778375,81.41552511415526,73
anomaly_free,Current,PAI +5σ at 1%,0,TimesFM-2.5,0.505056788422813,81.78082191780823,73
anomaly_free,Current,PAI +5σ at 1%,0,TiRex,0.5120000656808877,82.80821917808218,73
anomaly_free,Current,PAI +5σ at 1%,1,Chronos-2,0.5109776772336805,81.34703196347031,73
anomaly_free,Current,PAI +5σ at 1%,1,TimesFM-2.5,0.5049545533526976,81.84931506849315,73
anomaly_free,Current,PAI +5σ at 1%,1,TiRex,0.5106189917004229,82.55707762557077,73
anomaly_free,Current,PAI +5σ at 1%,2,Chronos-2,0.5092514032256411,81.43835616438356,73
anomaly_free,Current,PAI +5σ at 1%,2,TimesFM-2.5,0.5044200387200678,81.82648401826485,73
anomaly_free,Current,PAI +5σ at 1%,2,TiRex,0.5091553533567035,83.2648401826484,73
anomaly_free,Current,PAI +5σ at 1%,3,Chronos-2,0.5108106101512185,81.21004566210046,73
anomaly_free,Current,PAI +5σ at 1%,3,TimesFM-2.5,0.5049902721268872,82.03196347031964,73
anomaly_free,Current,PAI +5σ at 1%,3,TiRex,0.5106054243908041,82.3972602739726,73
anomaly_free,Current,PAI +5σ at 1%,4,Chronos-2,0.5089733566022334,81.57534246575342,73
anomaly_free,Current,PAI +5σ at 1%,4,TimesFM-2.5,0.5039290556161469,82.30593607305936,73
anomaly_free,Current,PAI +5σ at 1%,4,TiRex,0.5084589252201718,82.46575342465754,73
anomaly_free,Current,PAI +5σ at 1%,5,Chronos-2,0.5107304711047611,81.34703196347031,73
anomaly_free,Current,PAI +5σ at 1%,5,TimesFM-2.5,0.5062149469345035,81.55251141552512,73
anomaly_free,Current,PAI +5σ at 1%,5,TiRex,0.5123957506784678,82.3972602739726,73
anomaly_free,Current,PAI +5σ at 1%,6,Chronos-2,0.5113961571552997,81.34703196347031,73
anomaly_free,Current,PAI +5σ at 1%,6,TimesFM-2.5,0.5058711369731328,82.1917808219178,73
anomaly_free,Current,PAI +5σ at 1%,6,TiRex,0.5113948542405214,82.46575342465754,73
anomaly_free,Current,PAI +5σ at 1%,7,Chronos-2,0.5112887368062004,81.18721461187215,73
anomaly_free,Current,PAI +5σ at 1%,7,TimesFM-2.5,0.5063517329698852,81.7579908675799,73
anomaly_free,Current,PAI +5σ at 1%,7,TiRex,0.5131732791750337,82.57990867579909,73
anomaly_free,Current,PAI +5σ at 1%,8,Chronos-2,0.5107499619060857,81.23287671232877,73
anomaly_free,Current,PAI +5σ at 1%,8,TimesFM-2.5,0.5060796400091947,81.66666666666667,73
anomaly_free,Current,PAI +5σ at 1%,8,TiRex,0.5098393776963448,83.28767123287672,73
anomaly_free,Current,PAI +5σ at 1%,9,Chronos-2,0.5109285491470238,81.23287671232877,73
anomaly_free,Current,PAI +5σ at 1%,9,TimesFM-2.5,0.5041670237652839,81.62100456621005,73
anomaly_free,Current,PAI +5σ at 1%,9,TiRex,0.5097210949068787,82.76255707762557,73
anomaly_free,FlowRate,Clean,0,Chronos-2,0.6113623465423222,77.78538812785388,73
anomaly_free,FlowRate,Clean,0,TimesFM-2.5,0.6302133113559665,78.10502283105023,73
anomaly_free,FlowRate,Clean,0,TiRex,0.6158681780089962,79.74885844748857,73
anomaly_free,FlowRate,RPM 5%,0,Chronos-2,0.6156386995283943,78.69863013698631,73
anomaly_free,FlowRate,RPM 5%,0,TimesFM-2.5,0.6242950049246963,78.21917808219177,73
anomaly_free,FlowRate,RPM 5%,0,TiRex,0.6197328582744882,79.54337899543378,73
anomaly_free,FlowRate,RPM 5%,1,Chronos-2,0.6162641125070184,78.69863013698631,73
anomaly_free,FlowRate,RPM 5%,1,TimesFM-2.5,0.6306750706803746,77.32876712328766,73
anomaly_free,FlowRate,RPM 5%,1,TiRex,0.6169508994804127,79.26940639269407,73
anomaly_free,FlowRate,RPM 5%,2,Chronos-2,0.6100234152250232,79.06392694063928,73
anomaly_free,FlowRate,RPM 5%,2,TimesFM-2.5,0.6343917590507916,77.71689497716895,73
anomaly_free,FlowRate,RPM 5%,2,TiRex,0.6180360459903148,79.68036529680366,73
anomaly_free,FlowRate,RPM 5%,3,Chronos-2,0.6225941044778851,78.65296803652969,73
anomaly_free,FlowRate,RPM 5%,3,TimesFM-2.5,0.6295679782195003,77.55707762557078,73
anomaly_free,FlowRate,RPM 5%,3,TiRex,0.6302960258270665,79.26940639269407,73
anomaly_free,FlowRate,RPM 5%,4,Chronos-2,0.616621421094784,77.87671232876713,73
anomaly_free,FlowRate,RPM 5%,4,TimesFM-2.5,0.6340217645006372,77.78538812785388,73
anomaly_free,FlowRate,RPM 5%,4,TiRex,0.6201231369409779,79.38356164383562,73
anomaly_free,FlowRate,RPM 5%,5,Chronos-2,0.621875514412718,78.40182648401827,73
anomaly_free,FlowRate,RPM 5%,5,TimesFM-2.5,0.6309796690860254,77.23744292237443,73
anomaly_free,FlowRate,RPM 5%,5,TiRex,0.6187294942431628,79.26940639269407,73
anomaly_free,FlowRate,RPM 5%,6,Chronos-2,0.6145893740107684,78.99543378995433,73
anomaly_free,FlowRate,RPM 5%,6,TimesFM-2.5,0.6289888699677957,77.76255707762557,73
anomaly_free,FlowRate,RPM 5%,6,TiRex,0.6185902447825227,80.06849315068493,73
anomaly_free,FlowRate,RPM 5%,7,Chronos-2,0.621360766765617,78.65296803652969,73
anomaly_free,FlowRate,RPM 5%,7,TimesFM-2.5,0.6296669925757971,77.46575342465754,73
anomaly_free,FlowRate,RPM 5%,7,TiRex,0.6227529355752905,79.40639269406392,73
anomaly_free,FlowRate,RPM 5%,8,Chronos-2,0.6130149178971281,78.74429223744292,73
anomaly_free,FlowRate,RPM 5%,8,TimesFM-2.5,0.627744133395313,77.55707762557078,73
anomaly_free,FlowRate,RPM 5%,8,TiRex,0.6182042211755244,79.86301369863014,73
anomaly_free,FlowRate,RPM 5%,9,Chronos-2,0.6364658843692383,77.37442922374429,73
anomaly_free,FlowRate,RPM 5%,9,TimesFM-2.5,0.6327152102011551,77.12328767123287,73
anomaly_free,FlowRate,RPM 5%,9,TiRex,0.6379140121974055,78.53881278538812,73
anomaly_free,FlowRate,RPM 10%,0,Chronos-2,0.611016599894671,79.06392694063928,73
anomaly_free,FlowRate,RPM 10%,0,TimesFM-2.5,0.6406411182125579,76.84931506849315,73
anomaly_free,FlowRate,RPM 10%,0,TiRex,0.6226613092189834,80.02283105022832,73
anomaly_free,FlowRate,RPM 10%,1,Chronos-2,0.6165712584461853,78.69863013698631,73
anomaly_free,FlowRate,RPM 10%,1,TimesFM-2.5,0.6244167341856304,77.55707762557078,73
anomaly_free,FlowRate,RPM 10%,1,TiRex,0.6181221350717824,79.26940639269407,73
anomaly_free,FlowRate,RPM 10%,2,Chronos-2,0.6256701459400994,78.10502283105023,73
anomaly_free,FlowRate,RPM 10%,2,TimesFM-2.5,0.6338135149520647,76.71232876712328,73
anomaly_free,FlowRate,RPM 10%,2,TiRex,0.6345182534323505,78.9041095890411,73
anomaly_free,FlowRate,RPM 10%,3,Chronos-2,0.6097560674241369,78.60730593607306,73
anomaly_free,FlowRate,RPM 10%,3,TimesFM-2.5,0.6302648858918539,76.57534246575342,73
anomaly_free,FlowRate,RPM 10%,3,TiRex,0.6220614065268103,79.29223744292237,73
anomaly_free,FlowRate,RPM 10%,4,Chronos-2,0.6231480226290247,78.03652968036529,73
anomaly_free,FlowRate,RPM 10%,4,TimesFM-2.5,0.6320486572728184,77.00913242009132,73
anomaly_free,FlowRate,RPM 10%,4,TiRex,0.6289220658419666,79.13242009132419,73
anomaly_free,FlowRate,RPM 10%,5,Chronos-2,0.613992686013486,79.01826484018265,73
anomaly_free,FlowRate,RPM 10%,5,TimesFM-2.5,0.6358208587690117,77.64840182648402,73
anomaly_free,FlowRate,RPM 10%,5,TiRex,0.6270289670180106,78.94977168949772,73
anomaly_free,FlowRate,RPM 10%,6,Chronos-2,0.6136351945933713,78.63013698630137,73
anomaly_free,FlowRate,RPM 10%,6,TimesFM-2.5,0.6299820564144814,77.48858447488584,73
anomaly_free,FlowRate,RPM 10%,6,TiRex,0.6283784045056926,79.61187214611873,73
anomaly_free,FlowRate,RPM 10%,7,Chronos-2,0.6260019769472567,78.37899543378995,73
anomaly_free,FlowRate,RPM 10%,7,TimesFM-2.5,0.6446010429210366,77.10045662100457,73
anomaly_free,FlowRate,RPM 10%,7,TiRex,0.64160064669817,79.22374429223744,73
anomaly_free,FlowRate,RPM 10%,8,Chronos-2,0.6264494458269211,77.44292237442923,73
anomaly_free,FlowRate,RPM 10%,8,TimesFM-2.5,0.641068968322105,77.1689497716895,73
anomaly_free,FlowRate,RPM 10%,8,TiRex,0.6276518339816943,79.08675799086758,73
anomaly_free,FlowRate,RPM 10%,9,Chronos-2,0.6151062548659345,78.31050228310502,73
anomaly_free,FlowRate,RPM 10%,9,TimesFM-2.5,0.6483749526588128,76.91780821917808,73
anomaly_free,FlowRate,RPM 10%,9,TiRex,0.6227279876915289,79.49771689497716,73
anomaly_free,FlowRate,RPM 20%,0,Chronos-2,0.6151826234631628,77.78538812785388,73
anomaly_free,FlowRate,RPM 20%,0,TimesFM-2.5,0.641653468307044,75.98173515981735,73
anomaly_free,FlowRate,RPM 20%,0,TiRex,0.6231931166680568,78.40182648401827,73
anomaly_free,FlowRate,RPM 20%,1,Chronos-2,0.617398499387888,77.96803652968036,73
anomaly_free,FlowRate,RPM 20%,1,TimesFM-2.5,0.640242718706175,75.77625570776256,73
anomaly_free,FlowRate,RPM 20%,1,TiRex,0.6288234592128537,78.53881278538812,73
anomaly_free,FlowRate,RPM 20%,2,Chronos-2,0.6325548477961419,76.32420091324201,73
anomaly_free,FlowRate,RPM 20%,2,TimesFM-2.5,0.6404607583996652,75.77625570776256,73
anomaly_free,FlowRate,RPM 20%,2,TiRex,0.628936152295262,78.19634703196347,73
anomaly_free,FlowRate,RPM 20%,3,Chronos-2,0.6239876786348026,77.99086757990867,73
anomaly_free,FlowRate,RPM 20%,3,TimesFM-2.5,0.6459159939597796,75.73059360730593,73
anomaly_free,FlowRate,RPM 20%,3,TiRex,0.6366178848816331,79.52054794520548,73
anomaly_free,FlowRate,RPM 20%,4,Chronos-2,0.6209769580941749,76.96347031963471,73
anomaly_free,FlowRate,RPM 20%,4,TimesFM-2.5,0.6410925371864113,76.1187214611872,73
anomaly_free,FlowRate,RPM 20%,4,TiRex,0.624562050885356,78.74429223744292,73
anomaly_free,FlowRate,RPM 20%,5,Chronos-2,0.6335574442003786,77.67123287671232,73
anomaly_free,FlowRate,RPM 20%,5,TimesFM-2.5,0.6487067162603175,76.1187214611872,73
anomaly_free,FlowRate,RPM 20%,5,TiRex,0.6378973979783296,78.81278538812785,73
anomaly_free,FlowRate,RPM 20%,6,Chronos-2,0.6214182146385252,76.57534246575342,73
anomaly_free,FlowRate,RPM 20%,6,TimesFM-2.5,0.6410384090195597,75.34246575342466,73
anomaly_free,FlowRate,RPM 20%,6,TiRex,0.6352204284101682,78.03652968036529,73
anomaly_free,FlowRate,RPM 20%,7,Chronos-2,0.6207274004483229,78.37899543378995,73
anomaly_free,FlowRate,RPM 20%,7,TimesFM-2.5,0.6497118931266097,74.90867579908675,73
anomaly_free,FlowRate,RPM 20%,7,TiRex,0.6219654162918045,79.24657534246575,73
anomaly_free,FlowRate,RPM 20%,8,Chronos-2,0.6160017244802967,78.15068493150686,73
anomaly_free,FlowRate,RPM 20%,8,TimesFM-2.5,0.6362390774542882,77.21461187214612,73
anomaly_free,FlowRate,RPM 20%,8,TiRex,0.6318804382158063,79.26940639269407,73
anomaly_free,FlowRate,RPM 20%,9,Chronos-2,0.6267145472867123,77.03196347031962,73
anomaly_free,FlowRate,RPM 20%,9,TimesFM-2.5,0.6499017895486336,75.29680365296804,73
anomaly_free,FlowRate,RPM 20%,9,TiRex,0.6233340186875628,79.49771689497716,73
anomaly_free,FlowRate,CBM 100,0,Chronos-2,0.6259466047297472,77.57990867579909,73
anomaly_free,FlowRate,CBM 100,0,TimesFM-2.5,0.6308199597462165,78.53881278538812,73
anomaly_free,FlowRate,CBM 100,0,TiRex,0.6335524043651347,79.58904109589041,73
anomaly_free,FlowRate,CBM 100,1,Chronos-2,0.6238519147444553,78.67579908675799,73
anomaly_free,FlowRate,CBM 100,1,TimesFM-2.5,0.6183946427919046,79.42922374429223,73
anomaly_free,FlowRate,CBM 100,1,TiRex,0.6108893622433219,80.04566210045661,73
anomaly_free,FlowRate,CBM 100,2,Chronos-2,0.6195673587490191,78.40182648401827,73
anomaly_free,FlowRate,CBM 100,2,TimesFM-2.5,0.6170001003155637,78.9269406392694,73
anomaly_free,FlowRate,CBM 100,2,TiRex,0.6170655183256459,80.02283105022832,73
anomaly_free,FlowRate,CBM 100,3,Chronos-2,0.6180045214640187,79.36073059360731,73
anomaly_free,FlowRate,CBM 100,3,TimesFM-2.5,0.6226425140039142,78.74429223744292,73
anomaly_free,FlowRate,CBM 100,3,TiRex,0.6180501117431549,80.68493150684931,73
anomaly_free,FlowRate,CBM 100,4,Chronos-2,0.6250539087879119,77.1689497716895,73
anomaly_free,FlowRate,CBM 100,4,TimesFM-2.5,0.6265502627474041,78.40182648401827,73
anomaly_free,FlowRate,CBM 100,4,TiRex,0.6267303423734071,79.65753424657535,73
anomaly_free,FlowRate,CBM 100,5,Chronos-2,0.6179033564219948,78.65296803652969,73
anomaly_free,FlowRate,CBM 100,5,TimesFM-2.5,0.626130214766323,78.42465753424658,73
anomaly_free,FlowRate,CBM 100,5,TiRex,0.6155739694098392,80.59360730593608,73
anomaly_free,FlowRate,CBM 100,6,Chronos-2,0.6193673781404263,78.2876712328767,73
anomaly_free,FlowRate,CBM 100,6,TimesFM-2.5,0.6469008673077815,78.05936073059361,73
anomaly_free,FlowRate,CBM 100,6,TiRex,0.6194900244509833,80.91324200913242,73
anomaly_free,FlowRate,CBM 100,7,Chronos-2,0.637077975831605,78.17351598173516,73
anomaly_free,FlowRate,CBM 100,7,TimesFM-2.5,0.6276970023979019,78.40182648401827,73
anomaly_free,FlowRate,CBM 100,7,TiRex,0.6252153594430856,80.20547945205479,73
anomaly_free,FlowRate,CBM 100,8,Chronos-2,0.6140962858501481,77.76255707762557,73
anomaly_free,FlowRate,CBM 100,8,TimesFM-2.5,0.6188680608555643,78.97260273972603,73
anomaly_free,FlowRate,CBM 100,8,TiRex,0.6160704503747283,79.61187214611873,73
anomaly_free,FlowRate,CBM 100,9,Chronos-2,0.6112786274952136,79.06392694063928,73
anomaly_free,FlowRate,CBM 100,9,TimesFM-2.5,0.6250672657947499,78.40182648401827,73
anomaly_free,FlowRate,CBM 100,9,TiRex,0.6195706791380315,79.5662100456621,73
anomaly_free,FlowRate,CBM 200,0,Chronos-2,0.6092063214080173,78.21917808219177,73
anomaly_free,FlowRate,CBM 200,0,TimesFM-2.5,0.6212758663004063,78.21917808219177,73
anomaly_free,FlowRate,CBM 200,0,TiRex,0.6218513069450032,79.74885844748857,73
anomaly_free,FlowRate,CBM 200,1,Chronos-2,0.6144820690146019,78.51598173515981,73
anomaly_free,FlowRate,CBM 200,1,TimesFM-2.5,0.6152093733015165,79.36073059360731,73
anomaly_free,FlowRate,CBM 200,1,TiRex,0.6027836582787824,80.82191780821918,73
anomaly_free,FlowRate,CBM 200,2,Chronos-2,0.6253025163586768,78.99543378995433,73
anomaly_free,FlowRate,CBM 200,2,TimesFM-2.5,0.6383913342958911,78.4703196347032,73
anomaly_free,FlowRate,CBM 200,2,TiRex,0.6134091806523722,80.93607305936074,73
anomaly_free,FlowRate,CBM 200,3,Chronos-2,0.61044601914721,78.17351598173516,73
anomaly_free,FlowRate,CBM 200,3,TimesFM-2.5,0.6108230808751046,79.04109589041096,73
